User_ID,Signup_Date,Region,Acquisition_Channel,Watch_Time_Mins,Quizzes_Completed,Converted_To_Paid,Subscription_Tier,Total_Revenue_INR
USR000942,2024-01-07 00:00:00,North,YouTube Organic,7.59,0,0,None (Expired Trial),0.0
USR000943,2024-01-07 00:00:00,North,Google Ads,29.34,2,0,None (Expired Trial),0.0
USR000944,2024-01-07 00:00:00,West,Meta Ads,75.57,9,1,Premium Monthly,999.0
USR000945,2024-01-07 00:00:00,North,Google Ads,8.93,0,0,None (Expired Trial),0.0
USR000946,2024-01-07 00:00:00,East,,15.72,1,0,None (Expired Trial),0.0
USR000947,2024-01-08 00:00:00,West,Google Ads,42.99,6,0,None (Expired Trial),0.0
USR000948,2024-01-08 00:00:00,North,YouTube Organic,50.52,6,0,None (Expired Trial),0.0
USR000949,2024-01-08 00:00:00,South,Meta Ads,40.99,2,0,None (Expired Trial),0.0
USR000950,2024-01-08 00:00:00,North,Meta Ads,29.35,3,0,None (Expired Trial),0.0
USR000951,2024-01-08 00:00:00,North,Google Ads,24.19,2,0,None (Expired Trial),0.0
USR000952,2024-01-08 00:00:00,East,Meta Ads,19.47,1,0,None (Expired Trial),0.0
USR000953,2024-01-08 00:00:00,North,Meta Ads,81.14,5,1,Basic Monthly,499.0
USR000954,2024-01-08 00:00:00,South,Google Ads,52.65,4,1,Basic Monthly,499.0
USR000955,2024-01-08 00:00:00,West,Google Ads,26.05,1,0,None (Expired Trial),0.0
USR000956,2024-01-08 00:00:00,North,Meta Ads,63.89,8,0,None (Expired Trial),0.0
USR000957,2024-01-08 00:00:00,west,Google Ads,10.77,1,0,None (Expired Trial),0.0
USR000958,2024-01-08 00:00:00,South,YouTube Organic,28.51,3,1,Premium Annual,7999.0
USR000959,2024-01-08 00:00:00,North,Meta Ads,137.58,18,1,Premium Monthly,999.0
USR000960,2024-01-08 00:00:00,North,Google Ads,106.76,8,1,Basic Monthly,499.0
USR000961,2024-01-08 00:00:00,North,Meta Ads,40.89,4,1,Basic Monthly,499.0
USR000962,2024-01-08 00:00:00,East,Google Ads,41.07,5,0,None (Expired Trial),0.0
USR000963,2024-01-08 00:00:00,South,Google Ads,22.83,1,0,None (Expired Trial),0.0
USR000964,2024-01-08 00:00:00,South,Google Ads,332.1,44,1,Premium Monthly,999.0
USR000965,2024-01-08 00:00:00,North,Meta Ads,94.58,13,0,None (Expired Trial),0.0
USR000966,2024-01-08 00:00:00,East,Meta Ads,45.38,6,1,Premium Monthly,999.0
USR000967,2024-01-08 00:00:00,north,YouTube Organic,171.39,21,1,Premium Monthly,999.0
USR000968,2024-01-08 00:00:00,East,Google Ads,78.32,11,1,Basic Monthly,499.0
USR000969,2024-01-08 00:00:00,North,Google Ads,136.07,15,1,Basic Monthly,499.0
USR000970,2024-01-08 00:00:00,South,Meta Ads,73.24,10,1,Premium Annual,7999.0
USR000971,2024-01-08 00:00:00,South,Meta Ads,13.58,1,0,None (Expired Trial),0.0
USR000972,2024-01-08 00:00:00,W_Reg,Google Ads,20.48,1,0,None (Expired Trial),0.0
USR000973,2024-01-08 00:00:00,East,Google Ads,27.09,2,0,None (Expired Trial),0.0
USR000974,2024-01-08 00:00:00,South,Google Ads,,0,0,None (Expired Trial),0.0
USR000975,2024-01-08 00:00:00,West,Meta Ads,21.87,2,0,None (Expired Trial),0.0
USR000976,2024-01-08 00:00:00,South,Google Ads,50.41,2,0,None (Expired Trial),0.0
USR000977,2024-01-08 00:00:00,South,Google Ads,79.17,4,0,None (Expired Trial),0.0
USR000978,2024-01-08 00:00:00,East,YouTube Organic,17.47,2,1,Premium Annual,7999.0
USR000979,2024-01-08 00:00:00,West,Meta Ads,31.41,3,0,None (Expired Trial),0.0
USR000980,2024-01-08 00:00:00,South,YouTube Organic,60.6,7,0,None (Expired Trial),0.0
USR000981,2024-01-08 00:00:00,West,Google Ads,36.83,5,1,Basic Monthly,499.0
USR000982,2024-01-08 00:00:00,North,Meta Ads,98.8,6,1,Premium Monthly,999.0
USR000983,2024-01-08 00:00:00,West,Meta Ads,24.39,3,0,None (Expired Trial),0.0
USR000984,2024-01-08 00:00:00,North,YouTube Organic,22.87,2,1,Basic Monthly,499.0
USR000985,2024-01-08 00:00:00,South,Google Ads,146.42,9,1,Premium Monthly,999.0
USR000986,2024-01-08 00:00:00,East,YouTube Organic,23.56,1,0,None (Expired Trial),0.0
USR000987,2024-01-08 00:00:00,East,Google Ads,97.28,11,1,Basic Monthly,499.0
USR000988,2024-01-08 00:00:00,North,Meta Ads,30.16,4,0,None (Expired Trial),0.0
USR000989,2024-01-08 00:00:00,West,Google Ads,33.5,2,0,None (Expired Trial),0.0
USR000990,2024-01-08 00:00:00,North,YouTube Organic,30.09,3,1,Premium Monthly,999.0
USR000991,2024-01-08 00:00:00,North,Google Ads,49.15,3,0,None (Expired Trial),0.0
USR000992,2024-01-08 00:00:00,West,Meta Ads,83.47,12,1,Basic Monthly,499.0
USR000993,2024-01-08 00:00:00,East,Meta Ads,93.21,8,0,None (Expired Trial),0.0
USR000994,2024-01-08 00:00:00,East,YouTube Organic,31.22,2,0,None (Expired Trial),0.0
USR000995,2024-01-08 00:00:00,West,Google Ads,,2,0,None (Expired Trial),0.0
USR000996,2024-01-08 00:00:00,north,Meta Ads,58.7,5,0,None (Expired Trial),0.0
USR000997,2024-01-08 00:00:00,North,Google Ads,31.2,2,0,None (Expired Trial),0.0
USR000998,2024-01-08 00:00:00,West,Google Ads,200.92,15,1,Basic Monthly,499.0
USR000999,2024-01-08 00:00:00,South,Meta Ads,21.98,3,0,None (Expired Trial),0.0
USR001000,2024-01-08 00:00:00,West,Google Ads,13.78,1,0,None (Expired Trial),0.0
USR001001,2024-01-08 00:00:00,West,Meta Ads,24.95,2,0,None (Expired Trial),0.0
USR001002,2024-01-08 00:00:00,East,Google Ads,62.4,6,1,Basic Monthly,499.0
USR001003,2024-01-08 00:00:00,South,YouTube Organic,12.04,1,0,None (Expired Trial),0.0
USR001004,2024-01-08 00:00:00,South,YouTube Organic,48.38,6,0,None (Expired Trial),0.0
USR001005,2024-01-08 00:00:00,North,Google Ads,9.63,0,0,None (Expired Trial),0.0
USR001006,2024-01-08 00:00:00,East,YouTube Organic,11.7,0,0,None (Expired Trial),0.0
USR001007,2024-01-08 00:00:00,East,YouTube Organic,24.23,3,1,Basic Monthly,499.0
USR001008,2024-01-08 00:00:00,South,Google Ads,95.32,14,1,Premium Monthly,999.0
USR001009,2024-01-08 00:00:00,North,Meta Ads,36.39,4,0,None (Expired Trial),0.0
USR001010,2024-01-08 00:00:00,North,Google Ads,26.45,2,0,None (Expired Trial),0.0
USR001011,2024-01-08 00:00:00,North,Google Ads,29.36,3,0,None (Expired Trial),0.0
USR001012,2024-01-08 00:00:00,East,Meta Ads,38.55,5,1,Basic Monthly,499.0
USR001013,2024-01-08 00:00:00,South,Meta Ads,17.64,2,0,None (Expired Trial),0.0
USR001014,2024-01-08 00:00:00,south,Meta Ads,19.27,1,0,None (Expired Trial),0.0
USR001015,2024-01-08 00:00:00,South,Google Ads,89.02,7,1,Premium Monthly,999.0
USR001016,2024-01-08 00:00:00,North,Meta Ads,41.39,3,0,None (Expired Trial),0.0
USR001017,2024-01-08 00:00:00,East,Google Ads,26.14,2,0,None (Expired Trial),0.0
USR001018,2024-01-08 00:00:00,North,Meta Ads,51.89,5,1,Basic Monthly,499.0
USR001019,2024-01-08 00:00:00,E_Reg,Meta Ads,24.35,1,0,None (Expired Trial),0.0
USR001020,2024-01-08 00:00:00,South,LinkedIn Business,34.85,4,0,None (Expired Trial),0.0
USR001021,2024-01-08 00:00:00,North,Google Ads,14.48,1,0,None (Expired Trial),0.0
USR001022,2024-01-08 00:00:00,North,Google Ads,86.97,8,1,Basic Monthly,499.0
USR001023,2024-01-08 00:00:00,West,Meta Ads,90.04,9,0,None (Expired Trial),0.0
USR001024,2024-01-08 00:00:00,North,Meta Ads,9.46,0,0,None (Expired Trial),0.0
USR001025,2024-01-08 00:00:00,North,Meta Ads,34.88,5,1,Basic Monthly,499.0
USR001026,2024-01-08 00:00:00,North,YouTube Organic,32.91,3,0,None (Expired Trial),0.0
USR001027,2024-01-08 00:00:00,west,Meta Ads,75.74,10,1,Basic Monthly,499.0
USR001028,2024-01-08 00:00:00,North,LinkedIn Business,86.38,9,0,None (Expired Trial),0.0
USR001029,2024-01-08 00:00:00,South,Meta Ads,14.39,1,0,None (Expired Trial),0.0
USR001030,2024-01-08 00:00:00,North,Google Ads,26.0,3,0,None (Expired Trial),0.0
USR001031,2024-01-08 00:00:00,West,Meta Ads,117.75,13,1,Basic Monthly,499.0
USR001032,2024-01-08 00:00:00,West,YouTube Organic,54.52,8,1,Basic Monthly,499.0
USR001033,2024-01-08 00:00:00,South,YouTube Organic,106.74,13,1,Premium Annual,7999.0
USR001034,2024-01-08 00:00:00,east,Google Ads,151.43,12,1,Premium Monthly,999.0
USR001035,2024-01-08 00:00:00,north,Meta Ads,23.59,3,0,None (Expired Trial),0.0
USR001036,2024-01-08 00:00:00,South,Google Ads,121.81,14,1,Basic Monthly,499.0
USR001037,2024-01-08 00:00:00,East,YouTube Organic,13.15,0,0,None (Expired Trial),0.0
USR001038,2024-01-08 00:00:00,North,Google Ads,47.63,5,0,None (Expired Trial),0.0
USR001039,2024-01-08 00:00:00,North,Google Ads,111.57,8,0,None (Expired Trial),0.0
USR001040,2024-01-08 00:00:00,W_Reg,Google Ads,39.74,3,0,None (Expired Trial),0.0
USR001041,2024-01-08 00:00:00,North,Meta Ads,61.32,4,0,None (Expired Trial),0.0
USR001042,2024-01-08 00:00:00,North,Google Ads,20.4,1,0,None (Expired Trial),0.0
USR001043,2024-01-08 00:00:00,East,YouTube Organic,105.53,10,1,Premium Monthly,999.0
USR001044,2024-01-08 00:00:00,North,Meta Ads,94.12,12,1,Premium Monthly,999.0
USR001045,2024-01-08 00:00:00,South,Meta Ads,79.53,4,0,None (Expired Trial),0.0
USR001046,2024-01-08 00:00:00,North,Google Ads,48.71,6,0,None (Expired Trial),0.0
USR001047,2024-01-08 00:00:00,North,Google Ads,99.15,8,0,None (Expired Trial),0.0
USR001048,2024-01-08 00:00:00,South,,55.8,3,0,None (Expired Trial),0.0
USR001049,2024-01-08 00:00:00,North,LinkedIn Business,56.48,3,0,None (Expired Trial),0.0
USR001050,2024-01-08 00:00:00,S_Reg,,12.8,0,0,None (Expired Trial),0.0
USR001051,2024-01-08 00:00:00,West,Google Ads,20.95,1,0,None (Expired Trial),0.0
USR001052,2024-01-08 00:00:00,South,Meta Ads,29.56,3,0,None (Expired Trial),0.0
USR001053,2024-01-08 00:00:00,South,Meta Ads,58.3,4,0,None (Expired Trial),0.0
USR001054,2024-01-08 00:00:00,North,Meta Ads,36.38,2,0,None (Expired Trial),0.0
USR001055,2024-01-08 00:00:00,West,YouTube Organic,130.26,16,1,Basic Monthly,499.0
USR001056,2024-01-08 00:00:00,E_Reg,Google Ads,118.99,11,0,None (Expired Trial),0.0
USR001057,2024-01-08 00:00:00,South,YouTube Organic,16.6,1,0,None (Expired Trial),0.0
USR001058,2024-01-08 00:00:00,North,Meta Ads,17.12,2,0,None (Expired Trial),0.0
USR001059,2024-01-08 00:00:00,South,Meta Ads,66.71,7,0,None (Expired Trial),0.0
USR001060,2024-01-08 00:00:00,North,YouTube Organic,41.5,3,1,Basic Monthly,499.0
USR001061,2024-01-08 00:00:00,West,Google Ads,79.05,8,0,None (Expired Trial),0.0
USR001062,2024-01-08 00:00:00,South ,Google Ads,-22.5,2,0,None (Expired Trial),0.0
USR001063,2024-01-08 00:00:00,South ,Google Ads,73.59,8,0,None (Expired Trial),0.0
USR001064,2024-01-08 00:00:00,North,Meta Ads,42.23,5,0,None (Expired Trial),0.0
USR001065,2024-01-08 00:00:00,N_Reg,Google Ads,55.1,3,1,Premium Monthly,999.0
USR001066,2024-01-08 00:00:00,East,LinkedIn Business,37.08,3,0,None (Expired Trial),0.0
USR001067,2024-01-08 00:00:00,South,LinkedIn Business,30.54,1,0,None (Expired Trial),0.0
USR001068,2024-01-08 00:00:00,South,Meta Ads,42.86,4,1,Premium Monthly,999.0
USR001069,2024-01-08 00:00:00,North,YouTube Organic,,2,0,None (Expired Trial),0.0
USR001070,2024-01-08 00:00:00,North,YouTube Organic,37.96,2,0,None (Expired Trial),0.0
USR001071,2024-01-08 00:00:00,North,Google Ads,65.78,3,1,Premium Monthly,999.0
USR001072,2024-01-08 00:00:00,West,Meta Ads,100.13,13,1,Basic Monthly,499.0
USR001073,2024-01-08 00:00:00,East,Google Ads,27.4,3,0,None (Expired Trial),0.0
USR001074,2024-01-08 00:00:00,West,,31.66,4,0,None (Expired Trial),0.0
USR001075,2024-01-08 00:00:00,South,Meta Ads,16.81,2,0,None (Expired Trial),0.0
USR001076,2024-01-08 00:00:00,West,YouTube Organic,37.18,3,0,None (Expired Trial),0.0
USR001077,2024-01-08 00:00:00,North,Google Ads,25.71,1,0,None (Expired Trial),0.0
USR001078,2024-01-08 00:00:00,South,Meta Ads,55.05,3,1,Premium Monthly,999.0
USR001079,2024-01-08 00:00:00,North,YouTube Organic,-34.91,2,0,None (Expired Trial),0.0
USR001080,2024-01-08 00:00:00,East,Meta Ads,14.92,2,0,None (Expired Trial),0.0
USR001081,2024-01-08 00:00:00,South,Meta Ads,84.31,10,1,Basic Monthly,499.0
USR001082,2024-01-08 00:00:00,South,Meta Ads,92.4,5,1,Basic Monthly,499.0
USR001083,2024-01-08 00:00:00,West,Google Ads,384.39,20,1,Premium Monthly,999.0
USR001084,2024-01-08 00:00:00,East,Meta Ads,52.85,4,0,None (Expired Trial),0.0
USR001085,2024-01-08 00:00:00,West,Google Ads,29.87,3,0,None (Expired Trial),0.0
USR001086,2024-01-08 00:00:00,South,YouTube Organic,116.71,9,1,Basic Monthly,499.0
USR001087,2024-01-08 00:00:00,South,LinkedIn Business,101.8,12,1,Premium Monthly,999.0
USR001088,2024-01-08 00:00:00,South,YouTube Organic,41.34,5,1,Basic Monthly,499.0
USR001089,2024-01-08 00:00:00,South,Google Ads,86.58,10,1,Premium Annual,7999.0
USR001090,2024-01-08 00:00:00,South,LinkedIn Business,36.46,2,0,None (Expired Trial),0.0
USR001091,2024-01-09 00:00:00,North,Google Ads,21.12,1,0,None (Expired Trial),0.0
USR001092,2024-01-09 00:00:00,W_Reg,LinkedIn Business,99.29,6,1,Premium Annual,7999.0
USR001093,2024-01-09 00:00:00,South,Google Ads,210.89,28,1,Premium Monthly,999.0
USR001094,2024-01-09 00:00:00,South,Google Ads,141.29,21,1,Premium Annual,7999.0
USR001095,2024-01-09 00:00:00,North,Meta Ads,33.34,2,0,None (Expired Trial),0.0
USR001096,2024-01-09 00:00:00,North,Meta Ads,18.34,1,0,None (Expired Trial),0.0
USR001097,2024-01-09 00:00:00,North,Meta Ads,17.34,1,1,Premium Monthly,999.0
USR001098,2024-01-09 00:00:00,South,YouTube Organic,69.81,6,1,Premium Monthly,999.0
USR001099,2024-01-09 00:00:00,North,Google Ads,37.95,4,0,None (Expired Trial),0.0
USR001100,2024-01-09 00:00:00,West,Google Ads,28.23,3,0,None (Expired Trial),0.0
USR001101,2024-01-09 00:00:00,West,YouTube Organic,142.0,12,1,Premium Monthly,999.0
USR001102,2024-01-09 00:00:00,East,Meta Ads,60.84,8,1,Premium Monthly,999.0
USR001103,2024-01-09 00:00:00,North,Google Ads,38.77,2,0,None (Expired Trial),0.0
USR001104,2024-01-09 00:00:00,South,Meta Ads,23.69,2,0,None (Expired Trial),0.0
USR001105,2024-01-09 00:00:00,East,Google Ads,123.84,8,0,None (Expired Trial),0.0
USR001106,2024-01-09 00:00:00,North,Google Ads,27.89,2,0,None (Expired Trial),0.0
USR001107,2024-01-09 00:00:00,South,Meta Ads,24.95,2,0,None (Expired Trial),0.0
USR001108,2024-01-09 00:00:00,West,Google Ads,42.48,3,1,Basic Monthly,499.0
USR001109,2024-01-09 00:00:00,South,Meta Ads,98.51,8,1,Premium Monthly,999.0
USR001110,2024-01-09 00:00:00,South,Meta Ads,32.62,2,0,None (Expired Trial),0.0
USR001111,2024-01-09 00:00:00,West,Google Ads,80.42,4,1,Premium Monthly,999.0
USR001112,2024-01-09 00:00:00,North,LinkedIn Business,13.69,1,0,None (Expired Trial),0.0
USR001113,2024-01-09 00:00:00,East,Meta Ads,33.69,1,0,None (Expired Trial),0.0
USR001114,2024-01-09 00:00:00,East,YouTube Organic,53.74,6,1,Premium Monthly,999.0
USR001115,2024-01-09 00:00:00,West,Meta Ads,84.03,8,0,None (Expired Trial),0.0
USR001116,2024-01-09 00:00:00,West,YouTube Organic,21.14,2,0,None (Expired Trial),0.0
USR001117,2024-01-09 00:00:00,East,Meta Ads,12.58,1,0,None (Expired Trial),0.0
USR001118,2024-01-09 00:00:00,East,Meta Ads,,2,0,None (Expired Trial),0.0
USR001119,2024-01-09 00:00:00,North,Google Ads,18.16,1,0,None (Expired Trial),0.0
USR001120,2024-01-09 00:00:00,East,Google Ads,47.95,4,0,None (Expired Trial),0.0
USR001121,2024-01-09 00:00:00,North,Google Ads,26.68,2,0,None (Expired Trial),0.0
USR001122,2024-01-09 00:00:00,South,Google Ads,68.49,3,0,None (Expired Trial),0.0
USR001123,2024-01-09 00:00:00,East,Meta Ads,5.92,0,0,None (Expired Trial),0.0
USR001124,2024-01-09 00:00:00,East,Google Ads,124.93,7,0,None (Expired Trial),0.0
USR001125,2024-01-09 00:00:00,South,Google Ads,141.22,11,1,Basic Monthly,499.0
USR001126,2024-01-09 00:00:00,north,YouTube Organic,7.01,0,0,None (Expired Trial),0.0
USR001127,2024-01-09 00:00:00,South,Google Ads,31.24,1,0,None (Expired Trial),0.0
USR001128,2024-01-09 00:00:00,North,YouTube Organic,49.51,2,1,Basic Monthly,499.0
USR001129,2024-01-09 00:00:00,North,YouTube Organic,41.37,5,1,Basic Monthly,499.0
USR001130,2024-01-09 00:00:00,North,YouTube Organic,201.86,28,1,Basic Monthly,499.0
USR001131,2024-01-09 00:00:00,East,Google Ads,17.87,1,0,None (Expired Trial),0.0
USR001132,2024-01-09 00:00:00,South,Google Ads,14.87,1,0,None (Expired Trial),0.0
USR001133,2024-01-09 00:00:00,South,Google Ads,44.35,4,1,Basic Monthly,499.0
USR001134,2024-01-09 00:00:00,west,YouTube Organic,75.09,3,1,Basic Monthly,499.0
USR001135,2024-01-09 00:00:00,East,LinkedIn Business,53.78,5,0,None (Expired Trial),0.0
USR001136,2024-01-09 00:00:00,South,Meta Ads,37.27,4,0,None (Expired Trial),0.0
USR001137,2024-01-09 00:00:00,South,Google Ads,91.65,10,1,Premium Monthly,999.0
USR001138,2024-01-09 00:00:00,East,Google Ads,50.78,7,1,Premium Annual,7999.0
USR001139,2024-01-09 00:00:00,North,YouTube Organic,18.69,1,0,None (Expired Trial),0.0
USR001140,2024-01-09 00:00:00,east,Google Ads,32.16,2,0,None (Expired Trial),0.0
USR001141,2024-01-09 00:00:00,North,Google Ads,111.71,14,1,Premium Monthly,999.0
USR001142,2024-01-09 00:00:00,North,YouTube Organic,123.27,13,1,Basic Monthly,499.0
USR001143,2024-01-09 00:00:00,West,Google Ads,94.64,10,1,Premium Monthly,999.0
USR001144,2024-01-09 00:00:00,South,Meta Ads,32.13,3,0,None (Expired Trial),0.0
USR001145,2024-01-09 00:00:00,North,Google Ads,46.91,3,0,None (Expired Trial),0.0
USR001146,2024-01-09 00:00:00,East,Google Ads,46.17,4,1,Premium Monthly,999.0
USR001147,2024-01-09 00:00:00,West,Google Ads,137.05,20,1,Premium Monthly,999.0
USR001148,2024-01-09 00:00:00,North,Google Ads,28.33,1,0,None (Expired Trial),0.0
USR001149,2024-01-09 00:00:00,North ,YouTube Organic,28.93,3,0,None (Expired Trial),0.0
USR001150,2024-01-09 00:00:00,W_Reg,Google Ads,32.13,2,0,None (Expired Trial),0.0
USR001151,2024-01-09 00:00:00,South,Meta Ads,89.64,7,0,None (Expired Trial),0.0
USR001152,2024-01-09 00:00:00,West,LinkedIn Business,22.79,3,0,None (Expired Trial),0.0
USR001153,2024-01-09 00:00:00,East,YouTube Organic,17.52,1,0,None (Expired Trial),0.0
USR001154,2024-01-09 00:00:00,South,Google Ads,29.63,2,0,None (Expired Trial),0.0
USR001155,2024-01-09 00:00:00,North,Meta Ads,28.69,2,0,None (Expired Trial),0.0
USR001156,2024-01-09 00:00:00,South,Meta Ads,74.93,8,0,None (Expired Trial),0.0
USR001157,2024-01-09 00:00:00,East,Google Ads,16.55,1,0,None (Expired Trial),0.0
USR001158,2024-01-09 00:00:00,North,Meta Ads,20.65,2,0,None (Expired Trial),0.0
USR001159,2024-01-09 00:00:00,East,YouTube Organic,35.1,3,0,None (Expired Trial),0.0
USR001160,2024-01-09 00:00:00,North,,14.81,1,0,None (Expired Trial),0.0
USR001161,2024-01-09 00:00:00,South,Google Ads,114.29,7,0,None (Expired Trial),0.0
USR001162,2024-01-09 00:00:00,North,Google Ads,71.01,5,1,Basic Monthly,499.0
USR001163,2024-01-09 00:00:00,South,Google Ads,64.87,5,0,None (Expired Trial),0.0
USR001164,2024-01-09 00:00:00,South,Google Ads,11.89,0,0,None (Expired Trial),0.0
USR001165,2024-01-09 00:00:00,South,Meta Ads,,3,0,None (Expired Trial),0.0
USR001166,2024-01-09 00:00:00,S_Reg,Google Ads,73.48,7,1,Premium Monthly,999.0
USR001167,2024-01-09 00:00:00,South,Google Ads,53.27,6,0,None (Expired Trial),0.0
USR001168,2024-01-09 00:00:00,North,Meta Ads,57.46,3,0,None (Expired Trial),0.0
USR001169,2024-01-09 00:00:00,east,,44.58,6,1,Premium Monthly,999.0
USR001170,2024-01-09 00:00:00,East,Meta Ads,71.49,4,1,Premium Monthly,999.0
USR001171,2024-01-09 00:00:00,South,YouTube Organic,16.61,1,0,None (Expired Trial),0.0
USR001172,2024-01-09 00:00:00,South,Meta Ads,13.25,0,0,None (Expired Trial),0.0
USR001173,2024-01-09 00:00:00,East,YouTube Organic,30.26,2,0,None (Expired Trial),0.0
USR001174,2024-01-09 00:00:00,South,Google Ads,223.32,16,1,Premium Monthly,999.0
USR001175,2024-01-09 00:00:00,east,Google Ads,76.1,8,1,Premium Annual,7999.0
USR001176,2024-01-09 00:00:00,North,Meta Ads,41.95,2,0,None (Expired Trial),0.0
USR001177,2024-01-09 00:00:00,East,LinkedIn Business,44.35,2,0,None (Expired Trial),0.0
USR001178,2024-01-09 00:00:00,North,Meta Ads,58.74,8,0,None (Expired Trial),0.0
USR001179,2024-01-09 00:00:00,South,Google Ads,33.28,3,0,None (Expired Trial),0.0
USR001180,2024-01-09 00:00:00,North,Google Ads,217.37,30,1,Basic Monthly,499.0
USR001181,2024-01-09 00:00:00,West,LinkedIn Business,29.64,1,0,None (Expired Trial),0.0
USR001182,2024-01-09 00:00:00,East,Google Ads,26.76,2,0,None (Expired Trial),0.0
USR001183,2024-01-09 00:00:00,North ,Google Ads,32.78,3,0,None (Expired Trial),0.0
USR001184,2024-01-09 00:00:00,West,Google Ads,47.45,4,0,None (Expired Trial),0.0
USR001185,2024-01-09 00:00:00,E_Reg,Meta Ads,43.29,6,0,None (Expired Trial),0.0
USR001186,2024-01-09 00:00:00,south,Google Ads,191.37,16,1,Basic Monthly,499.0
USR001187,2024-01-09 00:00:00,West,Google Ads,135.6,10,1,Premium Annual,7999.0
USR001188,2024-01-09 00:00:00,North,LinkedIn Business,51.21,4,0,None (Expired Trial),0.0
USR001189,2024-01-09 00:00:00,North,Google Ads,,5,0,None (Expired Trial),0.0
USR001190,2024-01-09 00:00:00,East,Meta Ads,19.66,1,0,None (Expired Trial),0.0
USR001191,2024-01-09 00:00:00,East,Google Ads,22.33,1,0,None (Expired Trial),0.0
USR001192,2024-01-09 00:00:00,North,Google Ads,64.63,4,1,Premium Monthly,999.0
USR001193,2024-01-09 00:00:00,East,YouTube Organic,52.87,4,0,None (Expired Trial),0.0
USR001194,2024-01-09 00:00:00,east,Meta Ads,16.3,0,0,None (Expired Trial),0.0
USR001195,2024-01-09 00:00:00,West,Meta Ads,43.36,3,0,None (Expired Trial),0.0
USR001196,2024-01-09 00:00:00,North,Meta Ads,32.47,2,0,None (Expired Trial),0.0
USR001197,2024-01-09 00:00:00,South,Google Ads,73.54,5,1,Basic Monthly,499.0
USR001198,2024-01-09 00:00:00,North,YouTube Organic,39.86,4,0,None (Expired Trial),0.0
USR001199,2024-01-09 00:00:00,South,YouTube Organic,124.83,13,1,Premium Annual,7999.0
USR001200,2024-01-09 00:00:00,North ,Google Ads,82.34,6,1,Premium Annual,7999.0
USR001201,2024-01-09 00:00:00,South,YouTube Organic,42.13,5,1,Premium Monthly,999.0
USR001202,2024-01-09 00:00:00,North,,37.46,5,0,None (Expired Trial),0.0
USR001203,2024-01-09 00:00:00,North,,118.01,14,1,Premium Monthly,999.0
USR001204,2024-01-09 00:00:00,North,Meta Ads,47.65,5,0,None (Expired Trial),0.0
USR001205,2024-01-09 00:00:00,South,Meta Ads,34.59,5,0,None (Expired Trial),0.0
USR001206,2024-01-09 00:00:00,North,Meta Ads,11.94,1,0,None (Expired Trial),0.0
USR001207,2024-01-09 00:00:00,South,Google Ads,25.64,1,0,None (Expired Trial),0.0
USR001208,2024-01-09 00:00:00,South,Google Ads,29.05,1,1,Premium Monthly,999.0
USR001209,2024-01-09 00:00:00,North,LinkedIn Business,45.89,2,1,Premium Monthly,999.0
USR001210,2024-01-09 00:00:00,North,Meta Ads,15.44,1,0,None (Expired Trial),0.0
USR001211,2024-01-09 00:00:00,East,Meta Ads,46.67,6,0,None (Expired Trial),0.0
USR001212,2024-01-09 00:00:00,East,Meta Ads,65.86,3,0,None (Expired Trial),0.0
USR001213,2024-01-09 00:00:00,North,Meta Ads,81.14,11,1,Premium Annual,7999.0
USR001214,2024-01-09 00:00:00,West,Google Ads,13.43,1,0,None (Expired Trial),0.0
USR001215,2024-01-09 00:00:00,East,Google Ads,19.71,2,0,None (Expired Trial),0.0
USR001216,2024-01-09 00:00:00,North,Google Ads,71.86,7,0,None (Expired Trial),0.0
USR001217,2024-01-09 00:00:00,West,Google Ads,19.44,1,0,None (Expired Trial),0.0
USR001218,2024-01-10 00:00:00,West,Google Ads,141.98,9,1,Premium Annual,7999.0
USR001219,2024-01-10 00:00:00,South,Meta Ads,147.9,12,1,Basic Monthly,499.0
USR001220,2024-01-10 00:00:00,West,Google Ads,26.61,2,0,None (Expired Trial),0.0
USR001221,2024-01-10 00:00:00,North,Meta Ads,37.51,4,0,None (Expired Trial),0.0
USR001222,2024-01-10 00:00:00,West,Meta Ads,90.44,10,1,Basic Monthly,499.0
USR001223,2024-01-10 00:00:00,North,Meta Ads,17.79,2,0,None (Expired Trial),0.0
USR001224,2024-01-10 00:00:00,East,Meta Ads,85.42,12,1,Premium Monthly,999.0
USR001225,2024-01-10 00:00:00,North,Meta Ads,30.85,2,0,None (Expired Trial),0.0
USR001226,2024-01-10 00:00:00,North,YouTube Organic,26.59,3,0,None (Expired Trial),0.0
USR001227,2024-01-10 00:00:00,West,LinkedIn Business,173.08,21,0,None (Expired Trial),0.0
USR001228,2024-01-10 00:00:00,North,LinkedIn Business,29.05,3,0,None (Expired Trial),0.0
USR001229,2024-01-10 00:00:00,West,Meta Ads,40.31,2,0,None (Expired Trial),0.0
USR001230,2024-01-10 00:00:00,North,Google Ads,124.85,14,1,Premium Monthly,999.0
USR001231,2024-01-10 00:00:00,East,Meta Ads,53.34,4,1,Premium Annual,7999.0
USR001232,2024-01-10 00:00:00,North,Google Ads,23.36,2,0,None (Expired Trial),0.0
USR001233,2024-01-10 00:00:00,South,Meta Ads,15.27,1,0,None (Expired Trial),0.0
USR001234,2024-01-10 00:00:00,East,Meta Ads,8.83,0,0,None (Expired Trial),0.0
